"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Tamil Nadu","Tirupathur","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-01","2023","02","0.0071525812","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-02","2023","02","1.6146E-6","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-03","2023","02","0.0006008208","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-04","2023","02","0.034292213","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-12","2023","02","0.0932327006","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tirupathur","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-01","2023","02","1.3244E-5","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-02","2023","02","0.0134873629","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-03","2023","02","0.2234116357","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-04","2023","02","6.6389512357","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-05","2023","02","0.0139131296","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-12","2023","02","0.0070207472","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruppur","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-01","2023","02","0.0360269554","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-02","2023","02","0.0134892389","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-03","2023","02","0.0323725853","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-04","2023","02","0.1019123378","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-11","2023","02","3.26531E-5","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-12","2023","02","0.3964724555","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tiruvannamalai","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-02","2023","02","0.0812010833","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-03","2023","02","4.9700974311","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-04","2023","02","1.2871871463","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-05","2023","02","1.3921207187","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-06","2023","02","0.1623013168","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-09","2023","02","9.4799E-5","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-11","2023","02","0.012034735","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-12","2023","02","0.0026260808","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Tuticorin","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-01","2023","02","0.0366427514","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-02","2023","02","0.0006039422","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-03","2023","02","1.79359E-5","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-12","2023","02","0.623792977","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Vellore","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-01","2023","02","0.0257555246","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-02","2023","02","0.2571699396","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-03","2023","02","0.9339655983","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-04","2023","02","0.6525427657","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-11","2023","02","0.0059901379","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-12","2023","02","0.0049902927","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Villupuram","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-22","2023","02","1.57934E-5","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-02","2023","02","0.1675916462","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-03","2023","02","6.1152498351","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-04","2023","02","1.6824024857","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-05","2023","02","0.0594035896","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-06","2023","02","0.0007854173","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-10","2023","02","8.4571E-6","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-11","2023","02","0.0090446654","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-12","2023","02","0.0062541241","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-15","2023","02","0.00044065","NRSC VIC MODEL"
"Tamil Nadu","Virudhunagar","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-16","2023","02","0.0007573327","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-17","2023","02","0.0097506582","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-18","2023","02","0.0139926249","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-19","2023","02","0.0126853223","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-21","2023","02","0.0250991134","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-20","2023","02","0.0208266485","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-23","2023","02","0.0106558634","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-02","2023","02","0.0057441634","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-03","2023","02","0.0268761918","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-04","2023","02","0.0052066621","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-05","2023","02","0.0015146653","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-06","2023","02","0.0037795962","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-07","2023","02","0.0057746616","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-08","2023","02","0.010562922","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Telangana","Adilabad","2023-02-15","2023","02","0.0297319894","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-23","2023","02","0.0007541888","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-03","2023","02","2.534E-6","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-04","2023","02","0.0001180888","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-08","2023","02","0.0023624973","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-15","2023","02","0.0026175833","NRSC VIC MODEL"
"Telangana","Bhadradri Kothagudem","2023-02-16","2023","02","0.0001481035","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-23","2023","02","2.7165E-6","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-04","2023","02","7.31638E-5","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-05","2023","02","2.44489E-5","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-06","2023","02","0.0011443132","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Telangana","Hyderabad","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-17","2023","02","0.0003148168","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-18","2023","02","0.0030781589","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-21","2023","02","0.0032328162","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-20","2023","02","0.0001546573","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-23","2023","02","0.0026141869","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-02","2023","02","0.0009543284","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-03","2023","02","0.0323390729","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-04","2023","02","0.0007345726","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-05","2023","02","0.0005191925","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-06","2023","02","0.000463972","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-08","2023","02","0.007710926","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jagitial","2023-02-15","2023","02","0.0200230843","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-04","2023","02","4.2174E-6","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jangoan","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-16","2023","02","0.0002791368","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-18","2023","02","0.0001832507","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-21","2023","02","0.0052984324","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-01","2023","02","2.24852E-5","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-02","2023","02","7.68448E-5","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-03","2023","02","0.0700534519","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-04","2023","02","0.0016935783","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-05","2023","02","0.009462849","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-06","2023","02","0.0074337258","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-08","2023","02","0.0079209066","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Telangana","Jayashankar Bhupalapally","2023-02-14","2023","02","NA","NRSC VIC MODEL"
